0.09343,0.92961
0.35743,0.71642
0.38647,0.74639
0.66329,0.66676
0.6949,0.60939
0.71113,0.57087
0.75727,0.60939
0.78375,0.60169
0.80169,0.53148
0.8521,0.49894
0.88969,0.57686
0.95462,0.5135
