0.13678,0.90733
0.13746,0.33039
0.19037,0.75204
0.19106,0.18912
0.29098,0.23657
0.29244,0.80704
0.45421,0.21068
0.45454,0.69057
0.69795,0.10824
0.6983,0.63665
0.92667,0.03922
0.92672,0.11794
0.97285,0.03383
